timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,bb_high_indicator,bb_low_indicator,atr,ema12,ema26,sma27,sma200
1639353600.0,50053.9,50189.97,45672.75,46702.75,50869.52093,1639439999.999,2423888500.79030500,1399599,23487.02280000,1119972248.53840220,33.604961537889594,-2959.7173863006974,-2624.4636866611822,-335.25369963951516,60651.94772426184,44817.751275738156,52734.8495,0.0,0.0,3364.861604491712,50285.70598084157,53245.42336714227,54151.98888888889,46759.91115
1639440000.0,46702.76,48700.41,46290.0,48343.28,39955.98445,1639526399.999,1887427362.47409660,1194992,20010.80589000,945501336.15691430,38.54470298750699,-2895.430421684592,-2678.657033665864,-216.77338801872793,60161.867152860934,44428.33084713907,52295.099,0.0,0.0,3296.6864898851613,49986.871214558254,52882.301636242846,53707.48555555556,46823.31010000001
1639526400.0,48336.95,49500.0,46547.0,48864.98,51629.181,1639612799.999,2487012309.09154930,1438176,25861.16891000,1246095378.45954120,40.07164413262874,-2770.449689615736,-2697.015564855839,-73.43412475989726,59161.54948042731,44419.11051957269,51790.33,0.0,0.0,3272.137454893364,49814.27256616468,52584.72225578041,53410.20259259259,46894.60925
1639612800.0,48864.98,49436.43,47511.0,47632.38,31949.86739,1639699199.999,1551200654.05274500,1023983,15281.92439000,742115283.57739880,37.68897719965102,-2739.2853019308386,-2705.469512270839,-33.81578965999961,59013.6651100618,43957.5798899382,51485.6225,0.0,0.0,3175.944065258124,49478.59678675473,52217.88208868557,53024.28185185185,46954.56480000001
1639699200.0,47632.38,47995.96,45456.0,46131.2,43104.4887,1639785599.999,2015966349.51613240,1261780,19846.77192000,928665863.58507440,34.96237143877872,-2803.404083067391,-2725.0564264301497,-78.34765663724147,58774.54854947911,43337.713450520896,51056.131,0.0,0.0,3130.5166320254007,48963.61266571554,51767.01674878293,52521.45555555555,46998.95175
1639785600.0,46133.83,47392.37,45500.0,46834.48,25020.05271,1639871999.999,1165205135.70084270,862066,12635.54707000,588649454.27256670,37.25262587430812,-2765.589862213492,-2733.1631135868183,-32.42674862667354,57903.904046936055,43164.31795306394,50534.111,0.0,0.0,3042.077586880729,48636.053794067,51401.64365628049,52084.87999999999,47049.6587
1639872000.0,46834.47,48300.01,46406.91,46681.23,29305.70665,1639958399.999,1384958598.36276990,874827,14646.77828000,692559814.22856370,36.94730346364346,-2716.671713542055,-2729.8648335778657,13.193120035810807,56729.328726418746,43229.391273581256,49979.36,0.0,0.0,2960.007759246391,48335.31167190284,51051.983385444895,51730.58555555556,47095.221450000005
1639958400.0,46681.24,47537.57,45558.85,46914.16,35848.50609,1640044799.999,1663363117.83045340,1076488,17666.32749000,819817570.66374300,37.7819978264566,-2628.804996337458,-2709.6528661297843,80.84786979232649,55536.77665803137,43418.30334196863,49477.54,0.0,0.0,2889.9157764430774,48116.672953148554,50745.47794948601,51336.98888888889,47133.558300000004
1640044800.0,46914.17,49328.96,46630.0,48889.88,37713.92924,1640131199.999,1827234149.05988020,1119412,19356.27006000,937648412.22213540,44.49394914705273,-2372.398366090696,-2642.201966121967,269.8036000312709,53983.94428931743,44141.716710682565,49062.8305,0.0,0.0,2876.2760781257143,48235.62788343339,50608.02624952409,51031.492222222216,47193.8627
1640131200.0,48887.59,49576.13,48421.87,48588.16,27004.2022,1640217599.999,1322418595.33372950,949480,13402.54963000,656467230.75630970,43.718310407686424,-2168.5429336627058,-2547.470159630115,378.9272259674094,52222.89010003604,45113.55289996396,48668.2215,0.0,0.0,2753.274929688163,48289.86359367441,50458.406527337116,50647.33666666667,47259.2375
1640217600.0,48588.17,51375.0,47920.42,50838.81,35192.54046,1640303999.999,1738129830.78145220,1176050,17397.67034000,859605116.67975700,50.63175900797223,-1804.575367701611,-2398.8912012444143,594.3158335428034,51468.6636756262,45591.555324373796,48530.1095,0.0,0.0,2803.368148996152,48682.00919464757,50486.584562349184,50540.38407407408,47334.45
1640304000.0,50838.82,51810.0,50384.43,50820.0,31684.84269,1640390399.999,1618089927.28100640,1075177,15108.36362000,771557283.62606790,50.57584298713804,-1500.3511451656814,-2219.183190028668,718.8320448629865,51708.40882005338,45518.563179946614,48613.486,0.0,0.0,2704.9539954964266,49010.93085700949,50511.28200217517,50395.90148148147,47420.78605
1640390400.0,50819.99,51156.23,50142.32,50399.66,19135.51613,1640476799.999,971491029.13082400,766979,9928.30266000,504102529.52889820,49.266476112083474,-1278.432211325111,-2031.0329942879566,752.6007829628456,51839.18318276567,45488.121817234336,48663.652500000004,0.0,0.0,2584.1651386752533,49224.58149439264,50503.01370571775,50141.263703703706,47505.880300000004
1640476800.0,50399.67,51280.0,49412.0,50775.49,22569.88914,1640563199.999,1132200241.56241820,797133,11285.69707000,566374786.71606860,50.500419251052165,-1060.0143319762283,-1836.8292618256112,776.8149298493829,51896.29227039913,45464.36972960087,48680.331,0.0,0.0,2533.010485912735,49463.18280294762,50523.197134923845,49881.9762962963,47572.8175
1640563200.0,50775.48,52088.0,50449.0,50701.44,28792.21566,1640649599.999,1472065236.01171930,1009411,14436.09322000,738369203.33215690,50.24113397578103,-882.7163999282275,-1646.0066894461345,763.290289517907,51915.61358921783,45456.297410782165,48685.9555,0.0,0.0,2469.1525940618253,49653.683910186446,50536.40031011467,49650.527407407404,47642.9461
1640649600.0,50701.44,50704.05,47313.01,47543.74,45853.33924,1640735999.999,2242102220.93100330,1345774,21743.17013000,1063171693.15356250,40.655288831540055,-985.6446138515457,-1513.9342743272168,528.2896604756711,51696.877814222324,45382.288185777674,48539.583,0.0,0.0,2535.001694485981,49329.07715477315,50314.721768624695,49293.47814814815,47694.0049
1640736000.0,47543.74,48139.08,46096.99,46464.66,39498.87,1640822399.999,1873785571.27329660,1114074,19089.61910000,905969695.64253980,37.98791496205211,-1141.134415485467,-1439.374302558867,298.23988707340004,51744.41408617015,45226.65891382985,48485.5365,0.0,0.0,2499.7937163084107,48888.39759250036,50029.53200798583,48922.52703703704,47748.59765
1640822400.0,46464.66,47900.0,45900.0,47120.87,30352.29569,1640908799.999,1428755720.45320290,910157,14886.52375000,700792256.68831590,40.54265231544733,-1197.605292372602,-1391.0205005216142,193.4152081490122,51745.06508658935,45224.04091341065,48484.553,0.0,0.0,2464.094165143524,48616.470270577236,49814.07556294984,48682.520370370374,47789.09915
1640908800.0,47120.88,48548.26,45678.0,46216.93,34937.99796,1640995199.999,1650715977.91851720,1059783,17315.54230000,818331688.00331310,38.20757714224184,-1300.3101071146957,-1372.8784218402304,72.56831472553472,51701.505953157335,44950.29404684267,48325.9,0.0,0.0,2493.106010490415,48247.310228949966,49547.62033606466,48573.79666666667,47817.602349999994
1640995200.0,46216.93,47954.63,46208.37,47722.65,19604.46325,1641081599.999,924155159.58348650,714899,9942.36679000,468738711.79010650,43.994028928851414,-1245.8440775580457,-1347.4715529837936,101.62747542574789,51498.099211931454,44920.57578806856,48209.33750000001,0.0,0.0,2439.7598668839564,48166.59327064997,49412.43734820802,48511.80851851852,47855.4954
1641081600.0,47722.66,47990.0,46654.0,47286.18,18340.4604,1641167999.999,866610995.56335820,709624,9166.46954000,433182392.28194660,42.74448349627108,-1223.7917287309538,-1322.7355881332257,98.94385940227198,51483.35606375313,44993.661936246885,48238.509000000005,0.0,0.0,2360.9198763922454,48031.14507516536,49254.936803896315,48394.92925925926,47900.18125
1641168000.0,47286.18,47570.0,45696.0,46446.1,27662.0771,1641254399.999,1292203508.32565490,885624,13524.76045000,631879430.11428000,40.36793965917041,-1259.5828317441337,-1310.1050368554074,50.522205111273706,51480.32351711121,44806.97648288879,48143.65,0.0,0.0,2326.1398852213706,47787.29198667838,49046.87481842251,48241.49037037037,47941.9469
1641254400.0,46446.1,47557.54,45500.0,45832.01,35491.4136,1641340799.999,1649170424.12761340,1021815,17689.26808000,821725463.08080750,38.67518424911329,-1322.2573103813047,-1312.535491560587,-9.721818820717772,51456.9796519834,44527.0233480166,47992.0015,0.0,0.0,2306.95417913413,47486.479373343245,48808.73668372455,48069.66888888889,47992.007750000004
1641340800.0,45832.01,47070.0,42500.0,43451.13,51784.11857,1641427199.999,2334288544.64544840,1478532,23552.99460000,1063287226.35714140,32.91268248336971,-1546.2205365456903,-1359.2725005576078,-186.94803598808244,51774.08950447203,43791.788495527966,47782.939,0.0,1.0,2468.600309195978,46865.656392828896,48411.876929374586,47918.02222222223,48031.84479999999
1641427200.0,43451.14,43816.0,42430.58,43082.31,38880.37305,1641513599.999,1674466154.43833260,1150707,19268.82662000,829886561.82614530,32.11442953379773,-1733.4910922409108,-1434.1162188942685,-299.3748733466423,52070.07323016466,43190.915769835345,47630.4945,0.0,1.0,2391.2302871105503,46283.60310162445,48017.09419386536,47767.717407407414,48069.255549999994
1641513600.0,43082.3,43145.83,40610.0,41566.48,54836.50818,1641599999.999,2293851015.46523690,1406635,26519.39261000,1109740200.23872120,29.001181897704555,-1981.379065025023,-1543.5687881204196,-437.81027690460337,52530.43330504954,42203.75569495046,47367.0945,0.0,1.0,2401.5588380312256,45557.89185522069,47539.27092024571,47477.95777777778,48119.0433
1641600000.0,41566.48,42300.0,40501.0,41679.74,32952.73111,1641686399.999,1367233494.82776660,1021908,16462.53747000,683155535.42153480,29.550723700316766,-2143.9784845564427,-1663.6507274076243,-480.32775714881836,52842.8419333814,41391.19806661861,47117.020000000004,0.0,0.0,2358.518921028995,44961.25310826366,47105.231592820106,47167.8037037037,48164.89420000001
1641686400.0,41679.74,42786.7,41200.02,41864.62,22724.39426,1641772799.999,952830064.51258490,752733,11399.78979000,478046850.27715200,30.496426785406186,-2232.190126815469,-1777.3586072891935,-454.8315195262753,53032.14942281554,40696.93657718445,46864.543,0.0,0.0,2303.387569526924,44484.848014684634,46717.0381415001,46988.6137037037,48205.82695
1641772800.0,41864.62,42248.5,39650.0,41822.49,50729.17019,1641859199.999,2088111339.50559650,1250983,24654.54811000,1015935553.40276520,30.396291973307086,-2279.224545943587,-1877.7317950200722,-401.4927509235149,52976.77097207345,40045.576027926545,46511.1735,0.0,0.0,2324.4670288464295,44075.25447396392,46354.47901990751,46747.10296296296,48241.62395000001
1641859200.0,41822.49,43100.0,41268.93,42729.29,37296.43729,1641945599.999,1574803608.96007870,1015526,18521.95391000,782176383.10109370,35.319142348312894,-2217.7634834833516,-1945.7381327127282,-272.0253507706234,52810.5316520326,39625.928347967405,46218.23,0.0,0.0,2289.224383928827,43868.18301643101,46085.94649991436,46519.85518518518,48297.34815
1641945600.0,42729.29,44322.0,42450.0,43902.66,33943.2928,1642031999.999,1470906437.71207140,1023902,17584.31885000,762205618.81556500,41.12204310185488,-2050.734406245465,-1966.7373874192756,-83.99701882618933,52178.54230866598,39564.30269133402,45871.4225,0.0,0.0,2259.4226422196252,43873.487167749314,45924.22157399478,46381.717407407414,48355.443199999994
1642032000.0,43902.65,44500.0,42311.22,42560.11,34910.87762,1642118399.999,1515944525.49549480,1036234,17175.40587000,746075123.24411320,37.02861630231646,-2003.598982127507,-1974.109706360922,-29.489275766585024,51491.070596124504,39425.785403875496,45458.428,0.0,0.0,2254.3767392039376,43671.42914194173,45675.028124069235,46249.45481481482,48394.74205
1642118400.0,42558.35,43448.78,41725.95,43059.96,32640.88292,1642204799.999,1392000443.35016740,946938,15434.18945000,658472386.24324750,39.44548354787179,-1903.9624078797933,-1960.0802466646962,56.117838784902915,50759.02094348837,39423.865056511626,45091.443,0.0,0.0,2216.4091149750852,43577.35696625838,45481.31937413818,46109.65777777778,48437.5674
1642204800.0,43059.96,43800.0,42555.0,43084.29,21936.05616,1642291199.999,946488263.54844810,752688,11133.18615000,480516487.18496790,39.56706584268872,-1802.2611328095954,-1928.5164238936761,126.25529108408068,49793.527153521645,39620.23884647836,44706.883,0.0,0.0,2147.0227496197217,43501.50050991094,45303.761642720536,45976.43777777777,48473.4302
1642291200.0,43084.29,43475.0,42581.79,43071.66,20602.35271,1642377599.999,887203134.05314680,732171,10052.19291000,432899939.67386430,39.52270330687818,-1703.0495796029209,-1883.423055035525,180.3734754326042,48642.76142040425,40008.02657959575,44325.394,0.0,0.0,2057.464696075456,43435.37120069387,45138.420780296794,45834.12296296297,48513.563500000004
1642377600.0,43071.66,43176.18,41540.42,42201.62,27562.08613,1642463999.999,1169381684.46684350,918029,13448.54192000,570690475.97282930,36.48776200239446,-1675.316658092248,-1841.8017756468698,166.48511755462187,48203.74478873825,39912.83121126175,44058.288,0.0,0.0,2027.3429320700664,43245.56332366405,44920.8799817563,45586.409629629634,48557.04815
1642464000.0,42201.63,42691.0,41250.0,42352.12,29324.08257,1642550399.999,1228459687.39944580,905061,14527.82371000,608578954.61712590,37.38348659745242,-1622.4909599503517,-1797.9396125075664,175.4486525572147,47907.25823562626,39798.06376437374,43852.661,0.0,0.0,1985.4612940650618,43108.11050463881,44730.60146458916,45355.445185185185,48599.876
1642550400.0,42352.12,42559.13,41138.56,41660.01,31685.72159,1642636799.999,1327478459.16022980,924528,15603.74304000,653807601.67250590,34.94287313713539,-1617.8244333725088,-1761.916576680555,144.09214330804616,47448.31991301632,39710.916086983685,43579.618,0.0,0.0,1945.1119159175573,42885.325811617455,44503.15024498996,45015.48962962963,48634.8304
1642636800.0,41660.0,43505.0,40553.31,40680.91,42330.33953,1642723199.999,1784801200.40448700,1098761,20201.47991000,852629490.27878640,31.781801626263785,-1673.8364204312093,-1744.300545430686,70.46412499947678,47169.31386591832,39436.320134081674,43302.816999999995,0.0,0.0,2017.0103504948747,42546.18491752246,44220.02133795367,44639.96777777778,48661.80239999999
1642723200.0,40680.92,41100.0,35440.45,36445.31,88860.891999,1642809599.999,3405501703.22193692,2092561,41615.08581900,1595831787.70003189,22.358685414095333,-2036.5280180363843,-1802.7460399518259,-233.78197808455843,47118.00352111986,38359.89647888013,42738.95,0.0,1.0,2277.1917540309555,41607.58877636516,43644.11679440155,44123.14,48675.57825
1642809600.0,36445.31,36835.22,34008.0,35071.42,90471.338961,1642895999.999,3207531048.03065140,2099978,42722.27823300,1514027491.32039380,20.26030720746931,-2407.077867806409,-1923.6124055227424,-483.4654622836665,47158.803341766536,37097.62065823346,42128.212,0.0,1.0,2316.4794858858872,40602.02434923206,43009.10221703847,43541.50777777778,48679.835300000006
1642896000.0,35071.42,36499.0,34601.01,36244.55,44279.52354,1642982399.999,1572414639.04287740,1142407,22841.39451000,811501507.03630610,26.595220861752622,-2576.3805949161833,-2054.1660434014307,-522.2145515147527,46858.43958403581,36377.82941596419,41618.1345,0.0,1.0,2286.587379751181,39931.643680119436,42508.02427503562,43006.06740740741,48691.74745
1642982400.0,36244.55,37550.0,32917.17,36660.35,91904.753211,1643068799.999,3192041586.10318994,1999352,46469.27293800,1615890700.84249996,28.755647930853115,-2646.495488293738,-2172.631932379892,-473.8635559138461,46449.55906010837,35869.543939891635,41159.5515,0.0,0.0,2454.1761383403823,39428.36772933183,42074.86321762557,42602.978888888894,48710.67065000001
1643068800.0,36660.35,37545.14,35701.0,36958.32,49232.40183,1643155199.999,1799224214.49973920,1248246,24988.42876000,913198135.60368310,30.337931716869704,-2647.4996299622726,-2267.6054718963683,-379.8941580659043,46316.0073308474,35353.81466915261,40834.91100000001,0.0,0.0,2410.6021284589265,39048.3603863577,41695.86001631997,42250.89222222222,48726.383200000004
1643155200.0,36958.32,38919.98,36234.63,36809.34,69830.16036,1643241599.999,2627491976.69085740,1584468,35240.31542000,1326474948.46322410,29.979424958368753,-2629.9998591332114,-2340.084349343737,-289.9155097894745,46167.48241990994,34875.042580090056,40521.2625,0.0,0.0,2430.226976426147,38703.895711533434,41333.895570666646,41868.98370370371,48742.91555
1643241600.0,36807.24,37234.47,35507.01,37160.1,53020.87934,1643327999.999,1925920128.34366030,1308408,26750.94594000,971815942.27075550,32.01638453213506,-2558.3368494052193,-2383.7348493560335,-174.6020000491858,46108.4063094172,34493.4806905828,40300.9435,0.0,0.0,2380.02933525285,38466.388678989824,41024.72552839504,41533.54555555555,48757.42110000001
1643328000.0,37160.11,38000.0,36155.01,37716.56,42154.26956,1643414399.999,1560203931.22012810,1061101,21496.47551000,795847847.51234220,35.23525831682784,-2428.645809311718,-2392.7170413471704,-35.92876796454766,45978.59491074096,34226.97408925903,40102.784499999994,0.0,0.0,2341.812239877647,38351.030420683695,40779.67622999541,41162.94962962963,48780.57075
1643414400.0,37716.57,38720.74,37268.44,38166.84,26129.49682,1643500799.999,989652386.99664940,816601,13292.42156000,503624477.65945300,37.80158760027646,-2263.4393726651033,-2366.861507610757,103.42213494565385,45793.02746186196,34042.76353813804,39917.8955,0.0,0.0,2278.2756513149575,38322.693432886204,40586.13280555131,40825.1962962963,48807.756100000006
1643500800.0,38166.83,38359.26,37351.63,37881.76,21430.66527,1643587199.999,812750216.60103190,698593,10798.38460000,409620744.01694440,36.807156304768796,-2130.9513738945097,-2319.6794808675077,188.72810697299792,45591.59622397358,33850.121776026426,39720.859000000004,0.0,0.0,2187.5152476496037,38254.85752013448,40385.80889402899,40507.998518518514,48833.06480000001
1643587200.0,37881.75,38744.0,36632.61,38466.9,36855.2458,1643673599.999,1386754529.02954460,936014,18422.26954000,693360023.33165190,40.27982638913194,-1956.1880543574953,-2246.981195565505,290.79314120800973,45233.840013107685,33781.63898689232,39507.7395,0.0,0.0,2182.077729960346,38287.47944011379,40243.66749447129,40235.21666666667,48865.9993
1643673600.0,38466.9,39265.2,38000.0,38694.59,34574.44663,1643759999.999,1334266166.70999890,917617,17730.99304000,684446571.17936590,41.62413145428354,-1778.8091794569045,-2153.346792343785,374.53761288688065,44612.60992931332,33882.06207068668,39247.336,0.0,0.0,2116.586463534607,38350.111833942436,40128.92101339934,40059.04851851852,48902.5529
1643760000.0,38694.59,38855.92,36586.95,36896.36,35794.6813,1643846399.999,1353093948.97760130,907905,17251.43687000,652533107.69991750,34.935597788357896,-1763.014343800227,-2075.280302635074,312.26595883484697,44196.34756076252,33731.94943923747,38964.148499999996,0.0,0.0,2127.471001853564,38126.4577056436,39889.47204944383,39829.939259259256,48929.434349999996
1643846400.0,36896.37,37387.0,36250.0,37311.61,32081.10999,1643932799.999,1179502838.65662640,848961,16468.10233000,605530493.58165880,37.43572017259694,-1697.4227848806186,-1999.7087990841828,302.28601420356426,43599.790421163765,33753.671578836234,38676.731,0.0,0.0,2056.723073149738,38001.09652015997,39698.51930504059,39672.351481481484,48957.09960000001
1643932800.0,37311.98,41772.33,37026.73,41574.25,64703.95874,1644019199.999,2526572562.05828510,1380724,33053.66668000,1291953441.55899960,56.08868784536831,-1286.6498793466671,-1857.0970151366796,570.4471357900125,43292.44631106856,33910.01168893144,38601.229,0.0,0.0,2248.7857107818995,38550.812440135356,39837.46231948202,39668.444444444445,49010.772600000004
1644019200.0,41571.7,41913.69,40843.01,41382.59,32532.34372,1644105599.999,1349805515.93003650,1006352,16566.08602000,687352854.82541980,55.29049201716474,-965.4456954742418,-1678.7667512041921,713.3210557299503,42935.96472680761,34097.5862731924,38516.7755,0.0,0.0,2164.635302868907,38986.47052626838,39951.91622174262,39650.59148148148,49068.73380000001
1644105600.0,41382.6,42656.0,41116.56,42380.87,22405.16704,1644191999.999,934168802.88011520,788291,11546.39088000,481652514.37183210,58.595604128887096,-623.1528939163618,-1467.6439797466262,844.4910858302644,42975.40558082639,34076.07041917361,38525.738,0.0,0.0,2119.978495521128,39508.6858299194,40131.83872383576,39671.27222222223,49119.91559999999
1644192000.0,42380.87,44500.5,41645.85,43839.99,51060.62006,1644278399.999,2204523609.90339610,1473274,25457.79986000,1099936959.03964570,62.91130362579511,-231.47627852012374,-1220.4104395013258,988.934160981202,43343.27592436706,33856.98707563293,38600.131499999996,1.0,0.0,2172.4550315553333,40175.0403176241,40406.516596144225,39712.409259259264,49177.6764
1644278400.0,43839.99,45492.0,42666.0,44042.99,64880.29387,1644364799.999,2847485971.49773380,1653350,33004.09337000,1448178622.46600310,63.48160722329559,94.2245030982449,-957.4834509814116,1051.7079540796565,43866.415969059686,33572.145030940315,38719.2805,1.0,0.0,2219.136815015667,40770.10949952809,40675.88499642984,39717.606666666674,49229.7209
1644364800.0,44043.0,44799.0,43117.92,44372.72,34428.16729,1644451199.999,1512500139.14309950,1066395,17115.60108000,752210712.41184210,64.43813198322158,374.6326425075313,-691.060232283623,1065.6928747911543,44558.902963045766,33248.83903695423,38903.871,0.0,0.0,2180.7041853716905,41324.35726883146,40949.72462632393,39784.74037037037,49280.2938
1644451200.0,44372.71,45821.0,43174.01,43495.44,62357.29091,1644537599.999,2772188373.22278300,1541483,30323.12245000,1348871895.86772030,59.93967671285601,520.0738612184286,-448.8334135832127,968.9072748016413,45129.191128160535,33383.563871839455,39256.377499999995,0.0,0.0,2214.0103149879983,41658.36999670355,41138.29613548512,39800.869259259256,49320.8659
1644537600.0,43495.44,43920.0,41938.51,42373.73,44975.1687,1644623999.999,1937866768.50595330,1169354,22063.76915000,950913914.02964280,54.68312615878071,538.6156267472688,-251.34360551711643,789.9592322643853,45313.37371416092,33929.61228583908,39621.493,0.0,0.0,2197.401721060284,41768.425381826084,41229.809755078815,39774.55222222222,49346.54655
1644624000.0,42373.73,43079.49,41688.88,42217.87,26556.85681,1644710399.999,1123136004.72372450,830322,12814.60322000,542061655.42919370,53.97482740893505,534.5713048482357,-94.160623444046,628.7319282922817,45497.63033082627,34342.68766917373,39920.159,0.0,0.0,2139.7737409845495,41837.57070769899,41302.99940285076,39742.93037037038,49360.34655
1644710400.0,42217.87,42760.0,41870.0,42053.66,17732.08113,1644796799.999,750533311.65295650,624898,8333.13302000,352741586.05972970,53.19307744473268,512.2113226783695,27.113765780437106,485.09755689793235,45630.63352796008,34749.01547203992,40189.8245,0.0,0.0,2050.5041880570816,41870.81521420684,41358.60389152847,39737.450370370374,49370.51705
1644796800.0,42053.65,42842.4,41550.56,42535.94,34010.1306,1644883199.999,1436927831.44458620,867622,16912.76672000,714598651.16597500,55.24338122182595,527.3281306913923,127.15663876262815,400.1714919287641,45788.82126483555,35148.589735164445,40468.7055,0.0,0.0,1996.3138889101476,41973.142104328865,41445.81397363747,39744.258518518516,49383.114349999996
1644883200.0,42535.94,44751.4,42427.03,44544.86,38095.19576,1644969599.999,1672855933.62565900,990694,19180.32434000,842363401.21284530,62.593626093938646,693.4180728019783,240.40892557049818,453.0091472314801,46179.95940713828,35531.00359286172,40855.4815,0.0,0.0,2019.7464682737086,42368.79101135519,41675.37293855321,39851.10481481482,49394.8068
1644969600.0,44544.85,44549.97,43307.0,43873.56,28471.8727,1645055999.999,1250973502.30184530,823745,14106.69537000,619773473.01658720,59.10080286200337,762.0923229136606,344.7456050391307,417.34671787452993,46386.33979142239,35995.969208577604,41191.1545,0.0,0.0,1964.2624348255868,42600.293932685156,41838.201609771495,39969.35111111111,49406.86545
1645056000.0,43873.56,44164.71,40073.21,40515.7,47245.99494,1645142399.999,1993400162.94806680,1067658,21468.60602000,906038209.78185840,45.441469985098244,539.3486462443179,383.6662132801681,155.68243296414983,46289.769053536394,36372.45394646362,41331.111500000006,0.0,0.0,2116.2079751951874,42279.58717381051,41740.238527566195,40120.10629629629,49410.21675000001
1645142400.0,40515.71,40959.88,39450.0,39974.44,43845.92241,1645228799.999,1765622365.95275610,1025882,20609.06764000,829953072.41395250,43.68866766123254,315.51051043506595,370.0350727111477,-54.524562276081724,46209.10042745882,36633.88257254117,41421.4915,0.0,0.0,2072.8988341098166,41924.94914707043,41609.438636635365,40301.699629629635,49414.349850000006
1645228800.0,39974.45,40444.32,39639.03,40079.17,18042.0551,1645315199.999,721960636.06466920,586653,8374.97500000,335209843.63180300,44.13767088715463,144.8977201522066,325.0076021993595,-180.1098820471529,46084.09071129572,36978.63328870428,41531.362,0.0,0.0,1982.3553459591153,41640.98312444421,41496.085404292004,40443.722592592596,49423.71045
1645315200.0,40079.17,40125.44,38000.0,38386.89,33439.29011,1645401599.999,1293216601.45187960,811235,15338.25392000,592897166.44915830,38.759684558357925,-125.42122061245027,234.92183763699754,-360.34305824944784,46090.98178049261,36963.7412195074,41527.361500000006,0.0,0.0,1992.5756783906072,41140.35341299126,41265.77463360371,40507.66851851851,49417.029
1645401600.0,38386.89,39494.35,36800.0,37008.16,62347.68496,1645487999.999,2382027320.86176070,1352290,30617.13558000,1170272316.27587730,35.01623942556843,-445.76442240114557,98.78458562936893,-544.5490080305145,46267.75835119444,36618.32164880555,41443.03999999999,0.0,0.0,2042.7024156484208,40504.63134945414,40950.395771855285,40509.51444444445,49397.75750000001
1645488000.0,37008.16,38429.0,36350.0,38230.33,53785.94589,1645574399.999,2010628230.75491760,1212527,27322.73575000,1021948126.92530640,40.50192868404593,-594.1705842310184,-39.80644834270855,-554.3641358883099,46112.993186966974,36906.483813033024,41509.7385,0.0,0.0,2045.2951002449622,40154.738834153504,40748.90941838452,40562.1437037037,49374.724799999996
1645574400.0,38230.33,39249.93,37036.79,37250.01,43560.732,1645660799.999,1665486687.23993710,1030872,21449.95580000,820639942.03183170,37.74924942218167,-781.8742086364146,-188.22000040144977,-593.6542082349648,46121.213361059024,36892.103638940986,41506.658500000005,0.0,0.0,2057.284021656036,39707.85747505296,40489.73168368937,40565.4737037037,49338.11215000001
1645660800.0,37250.02,39843.0,34322.28,38327.21,120476.29458,1645747199.999,4335107392.00948810,2622780,60103.13140000,2164376869.72610720,42.38310922303644,-834.0947211063103,-317.3949445424219,-516.6997765638885,46161.93545092217,36526.67754907783,41344.3065,0.0,0.0,2304.6723058234625,39495.45017119866,40329.54489230497,40588.09037037037,49310.77635
1645747200.0,38328.68,39683.53,38014.37,39219.17,56574.57125,1645833599.999,2197889580.28266900,1408558,29904.01589000,1161436657.82962850,45.96960371380012,-794.3493708065944,-412.7858297952564,-381.563541011338,46141.815142134365,36330.45585786564,41236.135500000004,0.0,0.0,2259.2785696932146,39452.945529475786,40247.29490028238,40627.06555555556,49275.6052
1645833600.0,39219.16,40348.45,38573.18,39116.72,29361.2568,1645919999.999,1152621719.69438010,924257,14658.93596000,575852237.98081680,45.61835781325498,-762.330086431517,-482.69468112250854,-279.63540530900843,46032.307698738194,36113.548301261806,41072.928,0.0,0.0,2224.706529000842,39401.218524941054,40163.54861137257,40672.804814814815,49243.263849999996
1645920000.0,39116.73,39855.7,37000.0,37699.07,46229.44719,1646006399.999,1780512702.88640200,1265753,21789.25080000,840141690.32935450,40.955092178987584,-841.6451190558219,-554.4847687091712,-287.1603503466506,45762.24018874674,35769.52381125325,40765.882,0.0,0.0,2269.777491215067,39139.34952110396,39980.994640159784,40644.36666666667,49204.2042
1646006400.0,37699.08,44225.84,37450.17,43160.0,73945.63858,1646092799.999,2975160226.16898520,1931087,38543.78078000,1553136662.00345820,58.537781841640424,-458.5653854246557,-535.3008920522682,76.7355066276125,45616.04259108614,35827.42240891386,40721.7325,0.0,0.0,2591.626956128276,39757.91113324181,40216.476518666466,40809.752222222225,49198.0092
1646092800.0,43160.0,44949.0,42809.98,44421.2,61743.09873,1646179199.999,2701611023.69431990,1866871,30937.54085000,1353520463.00847440,61.39686920462985,-52.597327617622796,-438.76017916533914,386.16285154771634,45625.73969079495,35822.57330920504,40724.1565,0.0,0.0,2559.2978878333993,40475.340189666145,40527.93751728377,41088.450000000004,49181.11519999999
1646179200.0,44421.2,45400.0,43334.09,43892.98,57782.65081,1646265599.999,2550792948.28862420,1653131,28624.11310000,1264172354.04562620,59.54489476741506,223.93100630661502,-306.22194207094833,530.1529483775633,45693.399461729205,35794.667538270805,40744.033500000005,0.0,0.0,2524.0558958453,41001.13092971751,40777.199923410895,41332.20444444445,49165.23755
