date,open,high,low,close,volume,rsi,macd,macd_signal,macd_diff,bb_high,bb_low,bb_mid,bb_high_indicator,bb_low_indicator
1611360000000.0,32950.0,33456.0,32078.0,31390.16,64595.287675,50.69405341133008,1266.900342830173,2229.2360041345264,-962.3356613043534,39048.615795358266,27746.620204641742,33397.618,0.0,0.0
1611446400000.0,32078.0,33071.0,32259.9,30900.0,57978.037966,49.68119642251627,1048.3825608378684,1993.065315475195,-944.6827546373265,38785.41379459416,28286.822205405842,33536.118,0.0,0.0
1611532800000.0,32259.45,34875.0,32254.2,31910.0,88499.226921,51.81743247203336,945.8015913471681,1783.6125706495898,-837.8109793024216,38676.38847762534,28596.847522374665,33636.618,0.0,0.0
1611619200000.0,32254.19,32921.88,32467.77,30837.37,84972.20691,49.41795355108076,769.0875942664497,1580.7075753729619,-811.6199811065121,38698.87980005459,28329.29319994541,33514.0865,0.0,0.0
1611705600000.0,32464.01,32557.29,30366.15,29241.72,95911.961711,46.00508715474504,494.5836068753888,1363.4827816734473,-868.8991747980585,38498.04880500042,27824.29619499958,33161.1725,0.0,0.0
1611792000000.0,30362.19,33783.98,33364.86,29842.1,92621.145617,47.474941624743714,321.77366112028176,1155.1409575628143,-833.3672964425325,38120.97690652923,27535.57809347076,32828.2775,0.0,0.0
1611878400000.0,33368.18,38531.9,34252.2,31915.4,231827.005626,52.303612398085775,348.1057701597856,993.7339200822086,-645.628149922423,37045.879381374616,27930.21561862538,32488.047499999997,0.0,0.0
1611964800000.0,34246.28,34933.0,34262.88,32825.0,84889.68134,54.289041428735835,437.3300063570023,882.4531373371674,-445.1231309801651,36774.671957545776,27972.81204245422,32373.742,0.0,0.0
1612051200000.0,34262.89,34342.69,33092.98,32171.67,68742.280384,52.59554353846686,450.13372410288866,795.9892546903117,-345.855530587423,36772.038442363344,28150.61255763665,32461.3255,0.0,0.0
1612137600000.0,33092.97,34717.27,33526.37,32296.16,82718.276882,52.89705725666327,464.9662240564685,729.7846485635431,-264.8184245070746,36760.75266792775,28138.414332072243,32449.583499999997,0.0,0.0
1612224000000.0,33517.09,35984.33,35466.24,33418.0,78056.65988,55.63550575373369,560.7798781619058,695.9836944832157,-135.2038163213099,36832.99627099477,28169.970729005214,32501.483499999995,0.0,0.0
1612310400000.0,35472.71,37662.63,37618.87,35362.38,80784.333663,59.97845987861146,784.5641384648916,713.699783279551,70.86435518534063,36539.83627755992,28329.245722440068,32434.540999999997,0.0,0.0
1612396800000.0,37620.26,38708.27,36936.66,36161.95,92080.735898,61.641384852297215,1014.7361470958349,773.9070560428078,240.82909105302713,36860.7282597725,28183.748740227496,32522.2385,0.0,0.0
1612483200000.0,36936.65,38310.12,38290.24,36570.0,66681.334275,62.497786192744215,1216.0573943469135,862.337123703629,353.7202706432845,37107.95534242603,28057.74165757397,32582.8485,0.0,0.0
1612569600000.0,38289.32,40955.51,39186.94,38215.94,98757.311183,65.81334217207765,1491.2295693231426,988.1156128275318,503.11395649561086,37930.588647089055,27671.702352910943,32801.1455,1.0,0.0
1612656000000.0,39181.01,39700.0,38795.69,37351.0,84363.679763,62.677406518157525,1620.8281728592483,1114.6581248338753,506.17004802537303,38368.112961550345,27489.27803844964,32928.695499999994,0.0,0.0
1612742400000.0,38795.69,46794.45,46374.87,37988.89,138597.536914,64.03834158251783,1754.7803759389935,1242.682575054899,512.0978008840946,38777.23502446484,27294.638975535156,33035.937,0.0,0.0
1612828800000.0,46374.86,48142.19,46420.42,44961.09,115499.861712,74.8381644912798,2395.918080620402,1473.3296761679997,922.5884044524025,41362.621148326914,25865.36185167308,33613.9915,1.0,0.0
1612915200000.0,46420.42,47310.0,44807.58,43727.0,97154.1822,70.78600963853671,2772.48411043494,1733.1605630213878,1039.323547413552,43021.49370106858,25572.089298931416,34296.7915,1.0,0.0
1613001600000.0,44807.58,48678.9,47969.51,43994.02,89561.081454,71.15000039885255,3057.2199558972206,1997.9724415965547,1059.247514300666,44365.31655552911,25742.668444470888,35053.9925,0.0,0.0
1613088000000.0,47968.66,48985.8,47287.6,46125.0,85870.035697,73.94052238738696,3415.456188599608,2281.4691909971657,1133.9869976024424,46103.750948363646,25477.71805163635,35790.7345,1.0,0.0
1613174400000.0,47298.15,48150.0,47153.69,46202.53,63768.097399,74.03890937515094,3663.387753382398,2557.8529034742123,1105.5348499081856,47551.94550026991,25559.776499730084,36555.861,0.0,0.0
1613260800000.0,47156.78,49707.43,48577.79,47014.17,73735.475533,75.09882229940106,3880.634332589623,2822.4091892972947,1058.2251432923285,48981.157561570886,25640.981438429113,37311.0695,0.0,0.0
1613347200000.0,48580.47,49010.92,47911.1,45570.79,79398.156784,69.6527029623414,3891.476588862075,3036.2226692102513,855.2539196518237,49849.564859827566,26245.916140172434,38047.7405,0.0,0.0
1613433600000.0,47911.1,50689.18,49133.45,47003.62,88813.266298,71.83615958265531,3969.9237515956193,3222.962885687325,746.9608659082942,50626.02640599206,27245.644594007943,38935.8355,0.0,0.0
1613520000000.0,49133.45,52618.74,52119.71,48947.0,85743.637818,74.51449822620472,4141.171371952725,3406.604582940405,734.56678901232,51575.08962524718,28207.071374752813,39891.0805,0.0,0.0
1613606400000.0,52117.67,52530.0,51552.6,50901.9,60758.046954,76.89481403999983,4384.093338079198,3602.102333968164,781.9910041110334,52858.58051707558,28822.230482924424,40840.4055,0.0,0.0
1613692800000.0,51552.61,56368.0,55906.0,50710.2,79659.77802,76.14378264735176,4509.163330479372,3783.514533270406,725.6487972089662,53894.885505379,29574.445494621003,41734.6655,0.0,0.0
1613779200000.0,55906.0,57700.46,55841.19,53863.93,80948.205314,79.6629234452559,4807.345765203398,3988.2807796570046,819.064985546393,55240.995129183415,30397.561870816586,42819.2785,0.0,0.0
1613865600000.0,55841.19,58352.8,57408.57,55477.59,58166.708511,81.19174166222298,5114.9049289877,4213.605609523143,901.2993194645569,56580.914122450675,31375.785877549326,43978.35,0.0,0.0
1613952000000.0,57412.35,57508.47,54087.67,47622.0,134019.434944,58.23907110025626,4670.9238188017625,4305.069251378867,365.85456742289534,56400.00272545131,32977.097274548694,44688.55,0.0,0.0
1614038400000.0,54087.67,54183.59,48891.0,44892.56,169375.025051,52.66789654295921,4052.112364168308,4254.477873936756,-202.36550976844774,56067.47690954635,34262.64109045365,45165.059,0.0,0.0
1614124800000.0,48891.0,51374.99,49676.2,46988.69,91881.209252,56.13805686201476,3688.323305818245,4141.246960313054,-452.92365449480894,55813.050488789886,35599.7415112101,45706.39599999999,0.0,0.0
1614211200000.0,49676.21,52041.73,47073.73,46674.34,83310.673121,55.48112709114933,3336.194860605887,3980.236540371621,-644.041679765734,55410.315344955234,37012.91065504476,46211.613,0.0,0.0
1614297600000.0,47073.73,48424.11,46276.87,44106.78,109423.200663,50.30327491401271,2817.47183531864,3747.683599361025,-930.2117640423849,55013.1528205605,37999.1571794395,46506.155,0.0,0.0
1614384000000.0,46276.88,48394.0,46106.43,45000.0,66060.834292,51.98219190763913,2450.210982625562,3488.1890760139327,-1037.9780933883708,54336.709985230875,39440.50001476912,46888.604999999996,0.0,0.0
1614470400000.0,46103.67,46638.46,45135.66,43000.0,83055.369042,48.066569355840095,1975.004206497084,3185.5521021105633,-1210.5478956134793,53651.1816908178,40627.139309182196,47139.1605,0.0,0.0
1614556800000.0,45134.11,49790.0,49587.03,44950.53,85086.111648,51.87401072933942,1735.7818695702445,2895.5980556024997,-1159.8161860322552,53651.361678081645,40625.903321918355,47138.6325,0.0,0.0
1614643200000.0,49595.76,50200.0,48440.65,47047.6,64221.06214,55.639549606574676,1695.8636070826033,2655.6511658985205,-959.7875588159172,53627.572243435854,40981.75275656414,47304.6625,0.0,0.0
1614729600000.0,48436.61,52640.0,50349.37,48100.71,81035.913705,57.44045116555485,1729.271309041491,2470.3751945271147,-741.1038854856238,53653.70973481802,41366.28426518199,47509.997,0.0,0.0
1614816000000.0,50349.37,51773.88,48374.09,47500.0,82649.716829,56.04282866783487,1687.81875292334,2313.86390620636,-626.0451532830198,53689.61245163327,41467.881548366735,47578.747,0.0,0.0
1614902400000.0,48374.09,49448.93,48751.71,46300.0,78192.496372,53.2551987427277,1540.3807815723849,2159.167281279565,-618.7864997071802,53690.24196327575,41476.99903672426,47583.620500000005,0.0,0.0
1614988800000.0,48746.81,49200.0,48882.2,47070.0,44399.234242,54.808535601446756,1468.737005937619,2021.0812262111758,-552.3442202735569,53692.04062898367,41480.783371016325,47586.412,0.0,0.0
1615075200000.0,48882.2,51450.03,50971.75,48882.2,55235.028032,58.31904451670547,1540.4310619965618,1924.9511933682531,-384.5201313716914,53809.40055491383,41694.564445086166,47751.9825,0.0,0.0
1615161600000.0,50959.11,52402.78,52375.17,49274.67,66987.359664,59.06076187790175,1610.354996948765,1862.0319540843557,-251.67695713559078,53947.676314473145,41783.39368552686,47865.535,0.0,0.0
1615248000000.0,52375.18,54895.0,54884.5,51789.41,71656.737076,63.53802185385888,1847.39312265833,1859.1041877991506,-11.711065140820665,54312.97830831204,41702.33269168796,48007.6555,0.0,0.0
1615334400000.0,54874.67,57387.69,55851.59,53005.0,84749.238943,65.50203652188013,2109.0239832836814,1909.0881468960567,199.9358363876247,54672.70574200654,41552.91525799346,48112.8105,0.0,0.0
1615420800000.0,55851.59,58150.0,57773.16,54272.82,81914.812859,67.47011405780572,2391.107603622251,2005.4920382412959,385.61556538095533,55301.30239930697,41280.58060069303,48290.9415,0.0,0.0
1615507200000.0,57773.15,58081.51,57221.72,54962.84,73405.406047,68.52264703978317,2639.9085300570587,2132.3753366044484,507.53319345261025,55544.795921585624,41146.97807841438,48345.887,0.0,0.0
1615593600000.0,57221.72,61844.0,61188.39,56078.23,83245.091346,70.20107798448183,2893.7305831890917,2284.6463859213773,609.0841972677144,55697.54928942851,41054.28871057149,48375.919,1.0,0.0
1615680000000.0,61188.38,61724.79,58968.31,58966.78,52601.05275,74.058817265739,3290.042669452778,2485.725642627657,804.3170268251206,57582.534038531085,40303.78196146892,48943.158,1.0,0.0
1615766400000.0,58976.08,60633.43,55605.2,54600.0,102771.427298,61.166964066017776,3214.7031054775725,2631.5211351976404,583.1819702799321,58192.94543245646,40664.11456754354,49428.53,0.0,0.0
1615852800000.0,55605.2,56938.29,56900.75,53271.34,77986.694355,57.86629856166193,3013.051616830584,2707.8272315242293,305.22438530635463,58584.7852573788,40900.5397426212,49742.6625,0.0,0.0
1615939200000.0,56900.74,58974.73,58912.97,54123.69,70421.620841,59.38058166784168,2888.7195204053933,2744.005689300462,144.71383110493116,59036.11461497838,41194.14538502161,50115.13,0.0,0.0
1616025600000.0,58912.97,60129.97,57648.16,57023.0,66580.406675,64.10619645276704,2989.6724417770383,2793.1390397957775,196.5334019812608,59718.5834773864,41803.298522613615,50760.941000000006,0.0,0.0
1616112000000.0,57641.0,59468.0,58030.01,56270.74,52392.652961,62.08787915963104,2974.686924996684,2829.448616835959,145.23830816072496,60179.022127970966,42469.93387202904,51324.478,0.0,0.0
1616198400000.0,58030.01,59880.0,58102.28,57820.17,44476.941776,64.56267318692498,3052.64782296084,2874.0884580609354,178.55936489990472,60478.92773668621,43652.04526331379,52065.4865,0.0,0.0
1616284800000.0,58100.02,58589.1,57351.56,55450.11,48564.470274,58.2942440893817,2889.8756738106968,2877.245901210888,12.629772599808803,60454.95503775006,44725.975962249955,52590.465500000006,0.0,0.0
1616371200000.0,57351.56,58430.73,54083.25,53650.0,62581.626169,54.0054134526549,2585.8160620969284,2818.959933388096,-233.14387129116767,60370.02372800753,45471.14727199247,52920.5855,0.0,0.0
1616457600000.0,54083.25,55830.9,54340.89,53000.0,59789.365427,52.50331317299904,2266.272878422642,2708.422522395005,-442.14964397236326,60279.558775178804,46051.5412248212,53165.55,0.0,0.0
1616544000000.0,54342.8,57200.0,52303.65,51700.0,83537.465021,49.53578171408745,1886.3883569864047,2544.0156893132853,-657.6273323268806,60042.07809589227,46709.021904107736,53375.55,0.0,0.0
1616630400000.0,52303.66,53287.0,51293.78,50427.56,87400.534538,46.7504733814186,1465.7555455251204,2328.3636605556526,-862.6081150305322,59581.73439565187,47582.12160434813,53581.928,0.0,0.0
1616716800000.0,51293.78,55073.46,55025.59,51214.6,63813.774692,48.67288032636967,1182.2799747731115,2099.1469233991443,-916.8669486260328,59124.484307751474,48453.83169224852,53789.157999999996,0.0,0.0
1616803200000.0,55025.59,56700.36,55817.14,53950.0,50105.475055,54.782880082334565,1164.9190008246878,1912.301338884253,-747.3823380595652,58879.73804266165,49205.35795733834,54042.547999999995,0.0,0.0
1616889600000.0,55817.14,56559.75,55777.63,54691.84,39050.387511,56.302128085458165,1197.2197876078353,1769.2850286289695,-572.0652410211342,58631.129753800786,49995.68324619921,54313.4065,0.0,0.0
1616976000000.0,55777.65,58405.82,57635.47,54800.01,67857.937398,56.53146924553584,1217.5120873654814,1658.930440376272,-441.4183530107905,58626.308648144855,50301.56435185514,54463.936499999996,0.0,0.0
1617062400000.0,57635.46,59368.0,58746.57,57071.35,55122.443122,61.14305579908195,1400.72534686375,1607.2894216737675,-206.56407481001747,58920.959651102,50413.548348898,54667.254,0.0,0.0
1617148800000.0,58746.57,59800.0,58740.55,56769.0,60975.542666,60.227088894966414,1504.1867285576736,1586.6688830505489,-82.48215449287522,59137.641699543376,50446.48430045663,54792.063,0.0,0.0
1617235200000.0,58739.46,59490.0,58720.44,57935.45,47415.61722,62.557529183502304,1661.1546289895778,1601.5660322383546,59.58859675122312,59497.66985954063,50383.71714045939,54940.69350000001,0.0,0.0
1617321600000.0,58720.45,60200.0,58950.01,58428.57,47382.418781,63.53039475737295,1804.5418486557246,1642.1611955218286,162.38065313389598,59842.04277113368,50274.37822886632,55058.2105,0.0,0.0
1617408000000.0,58950.01,59791.72,57051.94,56880.0,47409.852113,58.398769436822086,1772.7850338795542,1668.2859631933738,104.4990706861804,59476.028615785784,50431.7143842142,54953.871499999994,0.0,0.0
1617494400000.0,57051.95,58492.85,58202.01,56388.0,41314.081973,56.82820320789296,1688.4537968454679,1672.3195299237927,16.134266921675135,59604.43751792261,50482.10548207738,55043.271499999995,0.0,0.0
1617580800000.0,58202.01,59272.0,59129.99,56777.77,54258.01579,57.79654473622222,1634.2334396609804,1664.7023118712304,-30.468872210250083,59763.373928797904,50673.81207120211,55218.59300000001,0.0,0.0
1617667200000.0,59129.99,59495.24,57991.15,57413.02,54201.000727,59.39510060774426,1623.8045736086278,1656.52276421871,-32.718190610082274,59995.01962862862,50771.0993713714,55383.05950000001,0.0,0.0
1617753600000.0,57990.03,58655.0,55953.45,55473.0,71228.405659,52.81566312084453,1442.3694839823293,1613.692108171434,-171.32262418910477,59856.37130868426,50754.74769131576,55305.55950000001,0.0,0.0
1617840000000.0,55953.44,58153.31,58077.52,55700.0,44283.147019,53.46522435815376,1301.890488018893,1551.331784140926,-249.441296122033,59810.39129799957,50743.65370200044,55277.02250000001,0.0,0.0
1617926400000.0,58077.52,58894.9,58142.54,57654.0,40831.884911,58.73172289734939,1332.8668816313802,1507.638803639017,-174.7719220076367,59783.98155571993,50753.44644428007,55268.714,0.0,0.0
1618012800000.0,58142.55,61500.0,59769.13,57900.01,69906.424117,59.35540039970495,1361.5714990584602,1478.4253427229057,-116.85384366444555,60050.15564337305,50732.26235662694,55391.208999999995,0.0,0.0
1618099200000.0,59769.13,60699.0,60002.43,59232.52,41156.715391,62.64814686919221,1474.841481383868,1477.7085704550982,-2.8670890712301116,60542.594313060115,50798.07568693988,55670.335,0.0,0.0
1618185600000.0,59998.8,61300.0,59860.0,59350.59,56375.037117,62.934681389065624,1556.1971486600742,1493.4062860960935,62.79086256398068,60949.55054919538,51026.178450804626,55987.8645,0.0,0.0
1618272000000.0,59860.01,63777.77,63575.0,59805.15,82848.688746,64.07722047630665,1638.4640999601252,1522.4178488689,116.04625109122526,61209.61151095972,51576.63248904027,56393.121999999996,0.0,0.0
1618358400000.0,63575.01,64854.0,62959.53,61301.0,82616.343993,67.61498515930626,1803.5733740560609,1578.6489539063323,224.92442014972858,61377.07794725575,52496.51005274424,56936.793999999994,0.0,0.0
1618444800000.0,62959.53,63800.0,63159.98,62020.0,51649.70034,69.18583592476773,1969.7350745693257,1656.8661780389311,312.8688965303945,61620.4503751305,53333.677624869495,57477.064,1.0,0.0
1618531200000.0,63158.74,63520.61,61334.8,60000.0,91764.139884,60.33174679096782,1916.3320185661141,1708.7593461443678,207.57267242174635,61727.55472613109,53831.573273868904,57779.564,0.0,0.0
1618617600000.0,61334.81,62506.05,60006.66,59580.91,58912.256128,58.654606340976336,1819.2217949901897,1730.8518359135323,88.36995907665732,61777.650713471456,54270.38428652853,58024.017499999994,0.0,0.0
1618704000000.0,60006.67,60499.0,56150.01,50931.3,124882.131824,36.254203984630855,1032.4090352655767,1591.1632757839413,-558.7542405183647,62512.73711976964,53148.42688023035,57830.581999999995,0.0,1.0
1618790400000.0,56150.01,57526.81,55633.14,54221.58,78229.042267,44.878020624723554,666.6674253928431,1406.2641057057217,-739.5966803128786,62620.745638180044,52755.44136181996,57688.0935,0.0,0.0
1618876800000.0,55633.14,57076.24,56425.0,53329.96,72744.482151,43.17352042787358,301.39399970459635,1185.2900845054967,-883.8960848009003,62792.74136198424,52239.54163801577,57516.141500000005,0.0,0.0
1618963200000.0,56425.0,56757.91,53787.63,53536.02,66984.756909,43.70566135324222,28.214261633125716,953.8749199310225,-925.6606582978968,62844.328772742636,51748.01122725736,57296.17,0.0,0.0
1619049600000.0,53787.62,55521.48,51690.96,50500.0,104656.631337,38.051782141892524,-428.3266073588529,677.4346144730475,-1105.7612218319005,63155.50387775158,50643.97912224843,56899.741500000004,0.0,1.0
1619136000000.0,51690.95,52131.85,51125.14,47500.0,132230.780719,33.447389350696426,-1020.4503467986215,337.8576222187137,-1358.3079690173352,63909.08817790228,48952.394822097725,56430.741500000004,0.0,1.0
1619222400000.0,51110.56,51166.22,50047.84,48657.14,55361.512573,36.63242142997984,-1380.4284293021628,-5.7995880854616075,-1374.6288412167012,64254.76594448835,47833.63105551165,56044.1985,0.0,0.0
1619308800000.0,50047.84,50567.91,49066.77,46930.0,58255.645004,34.01571703370141,-1784.5087112715846,-361.54141272268623,-1422.9672985488983,64659.48420646571,46444.13579353428,55551.81,0.0,0.0
1619395200000.0,49066.76,54356.62,54001.39,48753.44,86310.802124,38.972112939495034,-1935.2999440251588,-676.2931189831808,-1259.0068250419781,64645.14154458739,45592.52045541262,55118.831000000006,0.0,0.0
1619481600000.0,54001.38,55460.0,55011.97,53222.0,54064.034675,49.06863120917038,-1674.9201982449085,-876.0185348355263,-798.9016634093822,64566.32435839105,45446.237641608954,55006.281,0.0,0.0
1619568000000.0,55011.97,56428.0,54846.22,53813.16,55130.459015,50.24145588991344,-1404.67350057383,-981.7495279831871,-422.92397259064296,64479.973578553574,45343.90442144642,54911.939,0.0,0.0
1619654400000.0,54846.23,55195.84,53555.0,52330.94,52486.019455,47.300389823013525,-1295.173854243796,-1044.434393235309,-250.73946100848707,64190.023396503544,45101.548603496456,54645.786,0.0,0.0
1619740800000.0,53555.0,57963.0,57694.27,53013.01,68578.910045,48.78609095026785,-1140.213574592126,-1063.5902295066726,-76.62334508545337,63849.654695374105,44953.2173046259,54401.436,0.0,0.0
1619827200000.0,57697.25,58458.07,57800.37,56956.14,42600.351836,56.43288933529144,-691.2603802827944,-989.124259661897,297.8638793791026,63553.38439612456,45021.84960387545,54287.617000000006,0.0,0.0
1619913600000.0,57797.35,57911.02,56578.21,56035.25,36812.878863,54.39037500639183,-405.1001239973266,-872.3194325289829,467.21930853165634,63134.54303519879,45109.15696480121,54121.85,0.0,0.0
1620000000000.0,56578.21,58981.44,57169.39,56435.0,57649.931286,55.14924603383795,-144.3950784859553,-726.7345617203775,582.3394832344222,62655.36579593502,45251.319204064996,53953.342500000006,0.0,0.0
1620086400000.0,57169.39,57200.0,53200.01,53046.69,85324.625903,47.87773865387385,-208.78599635042337,-623.1448486463868,414.3588522959634,61566.25237818235,45515.00162181765,53540.627,0.0,0.0
1620172800000.0,53205.05,58069.82,57436.11,52900.0,77263.923439,47.58521635855764,-268.55715996104846,-552.2273109093192,283.6701509482707,60104.67301173842,46064.58098826158,53084.627,0.0,0.0
1620259200000.0,57436.11,58360.0,56393.68,55200.0,70181.671908,52.48695568199095,-128.85015526895586,-467.5518797812465,338.70172451229064,59199.24184646587,46490.01215353413,52844.627,0.0,0.0
1620345600000.0,56393.68,58650.0,57314.75,55241.63,74542.747829,52.573408983200466,-14.603810792032164,-376.96226598340365,362.3584551913715,58308.020320004114,46947.30567999589,52627.663,0.0,0.0
1620432000000.0,57315.49,59500.0,58862.05,56900.0,69709.906028,56.00746530601397,207.36348258210637,-260.0971162703016,467.460598852408,58840.93093836642,47011.265061633574,52926.098,0.0,0.0
1620518400000.0,58866.53,59300.0,58240.84,56235.66,69806.11991,54.31091676018289,325.9105815780058,-142.89557670064016,468.80615827864597,59093.07506591325,46960.52893408676,53026.802,0.0,0.0
1620604800000.0,58240.83,59500.0,55816.14,53400.0,89586.34925,47.67287266012379,188.8687864143576,-76.54270407764062,265.4114904919982,59097.35388021827,46963.25411978174,53030.304000000004,0.0,0.0
1620691200000.0,55816.14,56862.43,56670.02,54370.0,64329.54055,49.92739948621841,156.72642511617596,-29.88887823887731,186.61530335505327,59163.796361778164,46980.209638221844,53072.003000000004,0.0,0.0
1620777600000.0,56670.02,58000.01,49631.32,48600.0,99842.789836,39.12789634017664,-330.5272929962521,-90.01656119035226,-240.5107318058998,59281.808202589884,46672.197797410125,52977.003000000004,0.0,0.0
1620864000000.0,49537.15,51367.19,49670.97,46000.0,147332.002121,35.41096290295272,-915.9194961556059,-255.197148183403,-660.7223479722029,59494.74677195144,46309.25922804857,52902.003000000004,0.0,1.0
1620950400000.0,49671.92,51483.0,49841.45,48799.75,80082.204306,41.820130336601764,-1140.7804018086026,-432.31379890844295,-708.4666029001596,59483.781066518786,46334.485933481206,52909.133499999996,0.0,0.0
1621036800000.0,49844.16,50700.0,46762.99,46555.0,89437.449359,38.519780193987906,-1483.0215056471716,-642.4553402561887,-840.5661653909829,59534.8984859814,46245.86851401859,52890.383499999996,0.0,0.0
1621123200000.0,46762.99,49795.89,46431.5,43825.39,114269.812775,34.91179973226244,-1952.0052593024957,-904.3653240654502,-1047.6399352370454,60188.428213512496,45099.53378648752,52643.98100000001,0.0,1.0
1621209600000.0,46426.83,46686.0,43538.04,42001.0,166657.172736,32.70674455286428,-2442.732983570313,-1212.038855966423,-1230.6941276038901,60928.684957005375,43237.17704299462,52082.931,0.0,1.0
1621296000000.0,43538.02,45799.29,42849.78,42250.02,116979.860784,33.325767118333886,-2779.5040155913084,-1525.5318878914,-1253.9721276999085,61284.79395241197,41724.75404758802,51504.774,0.0,0.0
1621382400000.0,42849.78,43584.9,36690.09,30000.0,354347.243161,22.406453898005324,-3988.8902769685374,-2018.2035657068275,-1970.68671126171,63916.59099432851,36859.86300567149,50388.227,0.0,1.0
1621468800000.0,36671.23,42451.67,40526.64,34850.0,203017.596923,31.917730607422385,-4504.063099677551,-2515.375472500972,-1988.6876271765786,64534.21498553716,34425.938014462845,49480.0765,0.0,0.0
1621555200000.0,40525.39,42200.0,37252.01,33488.0,202100.888258,30.776806332007226,-4965.009748812219,-3005.302327763222,-1959.7074210489973,64464.9660270569,32148.37297294311,48306.6695,0.0,0.0
1621641600000.0,37263.35,38829.0,37449.73,35200.62,126542.243689,33.972872815163,-5132.949718945507,-3430.831805999679,-1702.1179129458278,63972.93740071294,30556.93859928707,47264.938,0.0,0.0
1621728000000.0,37458.51,38270.64,34655.25,31111.01,217136.046593,30.36728776944112,-5532.268160287029,-3851.1190768571496,-1681.1490834298793,63551.973809426316,28445.503190573687,45998.7385,0.0,0.0
1621814400000.0,34681.44,39920.0,38796.29,34031.0,161630.893971,35.62106229352298,-5549.145022759309,-4190.724266037581,-1358.4207567217272,63026.016577984745,27069.89142201525,45047.954,0.0,0.0
1621900800000.0,38810.99,39791.77,38324.72,36419.62,111996.228404,39.63346704451736,-5308.584330704725,-4414.296278971011,-894.2880517337144,62197.62157383286,26250.248426167138,44223.935,0.0,0.0
1621987200000.0,38324.72,40841.0,39241.91,37800.44,104780.773396,41.88822415332476,-4949.463283303492,-4521.329679837508,-428.1336034659844,60794.81188726409,25913.102112735916,43353.957,0.0,0.0
1622073600000.0,39241.92,40411.14,38529.98,37134.27,86547.158794,41.09081544056686,-4664.838265729275,-4550.031397015861,-114.80686871341368,59193.0866556932,25704.091344306784,42448.58899999999,0.0,0.0
1622160000000.0,38529.99,38877.83,35663.49,34684.0,135377.62972,38.20960406775274,-4584.144040954838,-4556.853925803657,-27.290115151180544,57013.62415067427,25661.95384932572,41337.789,0.0,0.0
1622246400000.0,35661.79,37338.58,34605.15,33632.76,112663.092689,37.010577408464655,-4552.540713385635,-4555.991283320052,3.450569934417217,54633.56092401752,25781.727075982482,40207.644,0.0,0.0
1622332800000.0,34605.15,36488.0,35641.27,33379.0,73535.386967,36.7111030062919,-4496.142428670333,-4544.021512390109,47.879083719775736,52571.36482101503,25841.823178984963,39206.594,0.0,0.0
1622419200000.0,35641.26,37499.0,37253.81,34153.84,94160.735289,38.35142989508194,-4338.907049720503,-4502.998619856187,164.09157013568438,49756.515048789915,26635.0569512101,38195.78600000001,0.0,0.0
1622505600000.0,37253.82,37894.81,36693.09,35666.0,81234.66377,41.536076395677604,-4045.6425556746763,-4411.527407019885,365.8848513452085,48113.5548569343,26984.617143065705,37549.086,0.0,0.0
1622592000000.0,36694.85,38225.0,37568.68,35920.0,67587.372495,42.07733821095336,-3749.5106295057194,-4279.124051517052,529.6134220113327,46885.77362745443,27204.398372545576,37045.086,0.0,0.0
1622678400000.0,37568.68,39476.0,39246.79,37170.0,75889.106011,44.78644498440883,-3375.0538710598994,-4098.310015425622,723.2561443657223,44701.03242576898,28226.164574231036,36463.59850000001,0.0,0.0
1622764800000.0,39246.78,39289.07,36829.0,35555.15,91317.799245,42.05021445587572,-3172.033859501942,-3913.054784240886,741.0209247389439,42728.52563047067,29098.68636952933,35913.606,0.0,0.0
1622851200000.0,36829.15,37925.0,35513.2,34800.0,70459.62149,40.79505377674481,-3037.063948913783,-3737.8566171754655,700.7926682616826,41237.915377945435,29686.75762205456,35462.3365,0.0,0.0
1622937600000.0,35516.07,36480.0,35796.31,35222.0,47650.206637,41.83982386707733,-2863.0440594340107,-3562.894105627175,699.8500461931644,40058.818722082426,30187.95427791758,35123.3865,0.0,0.0
1623024000000.0,35796.31,36900.0,33552.79,33300.0,77574.952573,38.506889266291026,-2847.3983447768187,-3419.794953457104,572.3966086802852,38426.16939535744,30925.601604642554,34675.8855,0.0,0.0
1623110400000.0,33556.96,34068.01,33380.81,31000.0,123251.189037,34.921854445293974,-2986.167105717468,-3333.069383909177,346.9022781917088,38245.0153776512,31206.755622348788,34725.8855,0.0,1.0
1623196800000.0,33380.8,37534.79,37388.05,32396.82,136607.597517,38.657078761376816,-2949.431438583022,-3256.341794843946,306.9103562609239,38264.63640787557,30941.816592124436,34603.226500000004,0.0,0.0
1623283200000.0,37388.05,38491.0,36675.72,35782.0,109527.284943,46.648982285625145,-2616.9953297046595,-3128.472501816089,511.47717211142935,38376.130091530875,31059.722908469124,34717.9265,0.0,0.0
1623369600000.0,36677.83,37680.4,37331.98,35936.77,78466.0053,46.98903106531299,-2314.3700554585885,-2965.652012544589,651.2819570860006,38446.28538679857,31063.18261320144,34754.734000000004,0.0,0.0
1623456000000.0,37331.98,37463.63,35546.11,34600.36,87717.54999,44.35981740751316,-2157.504099220685,-2804.0224298798084,646.5183306591234,38223.927187502595,31634.47581249741,34929.2015,0.0,0.0
